name,vid,start,end,side,player,type
0017,V008,5949,5997,Right,Near,Flat
0018,V008,5999,6028,Left,Near,Slice
0019,V008,7218,7252,Right,Near,Topspin
0020,V008,7254,7281,Left,Near,Topspin
0021,V008,7283,7312,Right,Near,Topspin
0022,V008,7315,7342,Left,Near,Topspin
0023,V008,7346,7380,Left,Near,Topspin
0024,V008,7382,7412,Left,Near,Topspin
0025,V008,9150,9181,Left,Near,Slice
0026,V008,9185,9224,Right,Near,Flat
0027,V008,11169,11195,Left,Near,Topspin
0028,V008,11197,11222,Left,Near,Topspin
0029,V008,11227,11258,Left,Near,Topspin
0030,V008,11261,11292,Right,Near,Topspin
0031,V008,11297,11320,Right,Near,Topspin
0032,V008,11325,11360,Right,Near,Slice
0033,V008,11363,11397,Right,Near,Topspin
0034,V008,12376,12396,Left,Near,Topspin
0035,V008,12398,12428,Left,Near,Topspin
0036,V008,12430,12466,Right,Near,Topspin
0037,V008,13035.0,13053,Left,Near,Topspin
0038,V008,13056,13082,Left,Near,Unsure
0039,V008,13344,13369,Left,Near,Topspin
0040,V008,14322,14344,Left,Near,Topspin
0041,V008,14346,14380,Right,Near,Topspin
0042,V008,14384,14424,Left,Near,Slice
0043,V008,14425,14458,Right,Near,Slice
0044,V008,14478,14497,Left,Near,Volley
0045,V008,15196,15215,Left,Near,Topspin
0046,V008,15217,15257,Left,Near,Topspin
0047,V008,18381,18404,Left,Far,Topspin
0048,V008,18406,18442,Left,Far,Topspin
0049,V008,18444,18475,Left,Far,Topspin
0050,V008,19130,19158,Right,Near,Slice
0051,V008,19480,19512,Left,Far,Topspin
0052,V008,19514,19554,Right,Far,Topspin
0053,V008,19557,19589,Left,Far,Topspin
0054,V008,19591,19626,Right,Far,Topspin
0055,V008,19629,19663,Left,Far,Topspin
0056,V008,19664,19695,Left,Far,Topspin
0057,V008,19697,19726,Right,Far,Topspin
0058,V008,19728,19759,Left,Far,Topspin
0059,V008,19762,19797,Right,Far,Topspin
0060,V008,19799,19837,Right,Far,Topspin
0061,V008,20984,21010,Left,Near,Slice
0062,V008,21270,21306,Left,Far,Topspin
0063,V008,22867,22890,Left,Far,Topspin
0064,V008,22893,22919,Right,Far,Topspin
0065,V008,22921,22962,Left,Far,Topspin
0066,V008,23511,23534,Left,Far,Topspin
0067,V008,23536,23566,Right,Far,Topspin
0068,V008,23568,23606,Right,Far,Slice
0069,V008,24397,24422,Right,Far,Topspin
0070,V008,24423,24455,Left,Far,Topspin
0071,V008,25888,25907,Right,Far,Topspin
0072,V008,25909,25946,Right,Far,Topspin
0073,V008,26488,26513,Left,Far,Topspin
0074,V008,26515,26545,Left,Far,Topspin
0075,V008,29596,29617,Right,Near,Unsure
0076,V008,30036,30060,Left,Near,Unsure
0077,V008,32444,32468,Left,Near,Topspin
0078,V008,33184,33204,Left,Near,Topspin
0079,V008,33207,33240,Left,Near,Topspin
0080,V008,33243,33272,Left,Near,Topspin
0081,V008,33816,33833,Right,Near,Topspin
0082,V008,33836,33866,Left,Near,Topspin
0083,V008,33869,33895,Left,Near,Topspin
0084,V008,33897,33924,Right,Near,Topspin
0085,V008,33932,33964,Right,Near,Topspin
0086,V008,34737,34757,Left,Near,Topspin
0087,V008,34759,34793,Right,Near,Topspin
0088,V008,34795,34832,Right,Near,Topspin
0089,V008,35504,35524,Right,Near,Topspin
0090,V008,35527,35556,Left,Near,Topspin
0091,V008,35558,35588,Right,Near,Topspin
0092,V008,36278,36298,Left,Near,Topspin
0093,V008,36300,36349,Right,Near,Topspin
0094,V008,36351,36381,Right,Near,Topspin
0095,V008,37083,37102,Left,Near,Topspin
0096,V008,37104,37139,Right,Near,Topspin
0097,V008,37140,37168,Left,Near,Topspin
0098,V008,37170,37207,Left,Near,Topspin
0099,V008,37210,37241,Left,Near,Topspin
0100,V008,38225,38249,Left,Near,Topspin
0101,V008,39106,39125,Right,Near,Topspin
0102,V008,40031,40050,Left,Near,Topspin
0103,V008,40052,40084,Right,Near,Topspin
0104,V008,40086,40117,Left,Near,Topspin
0105,V008,40119,40158,Right,Near,Slice
0106,V008,40161,40198,Right,Near,Topspin
0107,V008,43943,43960,Left,Near,Unsure
0108,V008,44295,44326,Left,Far,Topspin
0109,V008,44328,44363,Left,Far,Topspin
0110,V008,44836,44864,Right,Far,Slice
0111,V008,44871,44914,Right,Far,Topspin
0112,V008,44916,44948,Left,Far,Topspin
0113,V008,44949,44981,Right,Far,Topspin
0114,V008,45550,45576,Left,Near,Unsure
0115,V008,46883,46905,Right,Near,Topspin
0116,V008,47181,47212,Left,Far,Topspin
0117,V008,47214,47244,Right,Far,Topspin
0118,V008,47761,47786,Right,Far,Slice
0119,V008,47788,47823,Right,Far,Topspin
0120,V008,47826,47859,Left,Far,Topspin
0121,V008,47861,47893,Right,Far,Topspin
0122,V008,47895,47930,Right,Far,Topspin
0123,V008,47933,47966,Right,Far,Topspin
0124,V008,47969,47995,Left,Far,Topspin
0125,V008,47999,48028,Left,Far,Topspin
0126,V008,48904,48933,Left,Far,Topspin
0127,V008,48939,48968,Left,Far,Topspin
0128,V008,48971,49006,Right,Far,Topspin
0129,V008,50332,50354,Right,Far,Topspin
0130,V008,52177,52196,Left,Near,Topspin
0131,V008,52198,52229,Left,Near,Topspin
0132,V008,52233,52271,Right,Near,Topspin
0133,V008,52273,52302,Right,Near,Topspin
0134,V008,52306,52337,Right,Near,Topspin
0135,V008,53156,53177,Left,Near,Topspin
0136,V008,53179,53208,Left,Near,Topspin
0137,V008,53211,53248,Left,Near,Topspin
0138,V008,54054,54074,Right,Near,Topspin
0139,V008,54076,54106,Left,Near,Topspin
0140,V008,55531,55553,Left,Near,Topspin
0141,V008,56393,56421,Left,Near,Slice
0142,V008,56425,56484,Right,Near,Topspin
0143,V008,56486,56515,Left,Near,Topspin
0144,V008,56518,56556,Right,Near,Topspin
0145,V008,56559,56588,Left,Near,Topspin
0146,V008,56590,56622,Left,Near,Topspin
0147,V008,57320,57341,Left,Near,Topspin
0148,V008,57343,57372,Left,Near,Topspin
0149,V008,57374,57406,Right,Near,Topspin
0150,V008,57409,57436,Left,Near,Topspin
0151,V008,57439,57469,Left,Near,Topspin
0152,V008,59038,59061,Left,Near,Unsure
0153,V008,59942,59971,Left,Near,Slice
0154,V008,59974,60009,Left,Near,Topspin
0155,V008,63505,63527,Right,Near,Topspin
0156,V008,63529,63562,Right,Near,Slice
0157,V008,64617,64639,Right,Far,Topspin
0158,V008,64641,64665,Left,Far,Topspin
0159,V008,64667,64702,Right,Far,Topspin
0160,V008,65237,65261,Right,Far,Topspin
0161,V008,65263,65291,Right,Far,Topspin
0162,V008,65872,65894,Left,Near,Topspin
0163,V008,66176,66198,Left,Far,Topspin
0164,V008,66200,66236,Left,Far,Topspin
0165,V008,67205,67224,Right,Far,Topspin
0166,V008,67229,67257,Right,Far,Topspin
0167,V008,67260,67295,Left,Far,Topspin
0168,V008,67297,67329,Right,Far,Topspin
0169,V008,67903,67927,Right,Far,Topspin
0170,V008,67931,67960,Right,Far,Topspin
0171,V008,67963,67997,Right,Far,Topspin
0172,V008,68001,68033,Left,Far,Topspin
0173,V008,68036,68070,Right,Far,Slice
0174,V008,69054,69072,Left,Far,Topspin
0175,V008,69076,69107,Left,Far,Topspin
0176,V008,69110,69144,Right,Far,Topspin
0177,V008,69147,69174,Left,Far,Topspin
0178,V008,69177,69211,Left,Far,Topspin
0179,V008,70094,70116,Right,Far,Topspin
0180,V008,70119,70143,Right,Far,Topspin
0181,V008,70147,70182,Right,Far,Slice
0182,V008,70184,70214,Left,Far,Topspin
0183,V008,70217,70250,Left,Far,Topspin
0184,V008,71351,71374,Left,Far,Slice
0185,V008,71377,71418,Right,Far,Topspin
0186,V008,71420,71449,Right,Far,Topspin
0187,V008,71451,71488,Right,Far,Topspin
0188,V008,72024,72049,Left,Far,Slice
0189,V008,72055,72094,Left,Far,Topspin
0190,V008,72714,72739,Right,Far,Slice
0191,V008,72743,72774,Right,Far,Topspin
0192,V008,73928,73952,Left,Far,Flat
0193,V008,76568,76588,Left,Near,Topspin
0194,V008,76591,76619,Left,Near,Topspin
0195,V008,76621,76651,Left,Near,Topspin
0196,V008,76655,76698,Right,Near,Topspin
0197,V008,76701,76733,Left,Near,Topspin
0198,V008,76736,76765,Right,Near,Topspin
0199,V008,76767,76796,Right,Near,Topspin
0200,V008,76797,76833,Left,Near,Topspin
0201,V008,76836,76872,Left,Near,Topspin
0202,V008,76875,76907,Left,Near,Topspin
0203,V008,77590,77610,Left,Near,Topspin
0204,V008,77611,77640,Right,Near,Topspin
0205,V008,77642,77676,Right,Near,Topspin
0206,V008,77679,77714,Left,Near,Unsure
0207,V008,78404,78424,Right,Near,Topspin
0208,V008,79080,79103,Left,Near,Slice
0209,V008,79106,79147,Right,Near,Topspin
0001,V006,25857,25878,Left,Far,Topspin
0002,V006,25886,25911,Left,Far,Topspin
0003,V006,25915,25944,Right,Far,Topspin
0004,V006,30749,30769,Right,Near,Topspin
0005,V006,30773,30801,Right,Near,Topspin
0006,V006,30804,30828,Left,Near,Topspin
0007,V006,30832,30863,Right,Near,Topspin
0008,V006,31916,31933,Right,Near,Topspin
0009,V006,31939,31969,Left,Near,Topspin
0010,V006,32725,32744,Left,Near,Topspin
0011,V006,32748,32766,Right,Near,Topspin
0012,V006,32774,32807,Left,Near,Topspin
0013,V006,33778,33796,Left,Near,Flat
0014,V006,33800,33845,Left,Near,Topspin
0015,V006,34847,34874,Left,Near,Topspin
0016,V006,34880,34910,Left,Near,Topspin
0017,V006,34914,34950,Right,Near,Topspin
0018,V006,34954,34977,Left,Near,Topspin
0019,V006,34979,35010,Right,Near,Topspin
0020,V006,35012,35040,Right,Near,Topspin
0021,V006,35043,35083,Left,Near,Topspin
0022,V006,35085,35116,Left,Near,Slice
0023,V006,35118,35155,Left,Near,Topspin
0024,V006,35158,35194,Right,Near,Slice
0025,V006,36113,36134,Left,Near,Unsure
0026,V006,36138,36163,Right,Near,Topspin
0027,V006,36166,36194,Left,Near,Flat
0028,V006,37560,37577,Right,Near,Topspin
0029,V006,37580,37610,Left,Near,Topspin
0030,V006,37612,37644,Left,Near,Topspin
0031,V006,37647,37672,Right,Near,Topspin
0032,V006,37676,37712,Right,Near,Topspin
0033,V006,37716,37744,Right,Near,Topspin
0034,V006,37748,37786,Left,Near,Slice
0035,V006,37793,37824,Right,Near,Topspin
0036,V006,37826,37856,Left,Near,Topspin
0037,V006,37858,37888,Right,Near,Topspin
0038,V006,37891,37922,Left,Near,Unsure
0039,V006,37927,37962,Left,Near,Topspin
0040,V006,41451,41471,Right,Far,Topspin
0041,V006,41476,41503,Left,Far,Topspin
0042,V006,41509,41547,Right,Far,Topspin
0043,V006,41549,41578,Right,Far,Topspin
0044,V006,41580,41613,Right,Far,Smash
0045,V006,43296,43318,Left,Far,Topspin
0046,V006,43320,43341,Left,Far,Topspin
0047,V006,43343,43372,Right,Far,Topspin
0048,V006,43375,43401,Left,Far,Topspin
0049,V006,43407,43436,Left,Far,Topspin
0050,V006,42918,42940,Left,Near,Topspin
0051,V006,44165,44183,Right,Far,Topspin
0052,V006,44186,44228,Left,Far,Topspin
0053,V006,44229,44259,Right,Far,Topspin
0054,V006,44927,44946,Right,Far,Topspin
0055,V006,44950,44970,Left,Far,Topspin
0056,V006,44976,45010,Left,Far,Topspin
0057,V006,45013,45047,Right,Far,Topspin
0058,V006,47081,47100,Right,Far,Topspin
0059,V006,47102,47124,Right,Far,Topspin
0060,V006,47129,47164,Right,Far,Topspin
0061,V006,47166,47194,Left,Far,Topspin
0062,V006,47955,47980,Right,Near,Topspin
0063,V006,48317,48342,Right,Far,Topspin
0064,V006,48343,48372,Left,Far,Topspin
0065,V006,48374,48404,Right,Far,Topspin
0066,V006,49327,49348,Left,Near,Topspin
0067,V006,49738,49760,Left,Far,Topspin
0068,V006,49763,49787,Right,Far,Topspin
0069,V006,50645,50660,Right,Far,Topspin
0070,V006,50663,50691,Right,Far,Topspin
0071,V006,50693,50726,Right,Far,Topspin
0072,V006,51839,51856,Left,Far,Topspin
0073,V006,51861,51888,Right,Far,Topspin
0074,V006,51892,51929,Right,Far,Topspin
0075,V006,52376,52400,Left,Far,Slice
0076,V006,54205,54227,Left,Far,Topspin
0077,V006,54230,54258,Left,Far,Topspin
0078,V006,54262,54292,Right,Far,Topspin
0079,V006,60011,60030,Right,Near,Topspin
0080,V006,60034,60068,Right,Near,Topspin
0081,V006,60073,60106,Right,Near,Unsure
0082,V006,60886,60908,Left,Near,Topspin
0083,V006,61568,61583,Right,Near,Topspin
0084,V006,61585,61613,Right,Near,Topspin
0085,V006,61615,61643,Left,Near,Topspin
0086,V006,62954,62975,Left,Near,Topspin
0087,V006,62977,63002,Right,Near,Unsure
0088,V006,64201,64218,Right,Near,Topspin
0089,V006,65154,65175,Left,Near,Topspin
0090,V006,65178,65206,Right,Near,Topspin
0091,V006,65208,65236,Left,Near,Topspin
0092,V006,65238,65264,Left,Near,Topspin
0093,V006,65994,66021,Right,Near,Topspin
0094,V006,66025,66051,Right,Near,Topspin
0095,V006,66054,66086,Left,Near,Topspin
0096,V006,66089,66114,Left,Near,Topspin
0097,V006,66117,66158,Right,Near,Topspin
0098,V006,66161,66193,Left,Near,Topspin
0099,V006,66196,66227,Right,Near,Topspin
0100,V006,66230,66262,Right,Near,Topspin
0101,V006,66266,66299,Left,Near,Topspin
0102,V006,66303,66340,Right,Near,Topspin
0103,V006,66345,66383,Right,Near,Slice
0104,V006,66385,66429,Right,Near,Smash
0105,V006,67765,67782,Right,Near,Slice
0106,V006,69113,69133,Left,Near,Topspin
0107,V006,69136,69165,Right,Near,Topspin
0108,V006,69167,69194,Left,Near,Topspin
0109,V006,69197,69229,Right,Near,Topspin
0110,V006,69231,69261,Right,Near,Topspin
0111,V006,69264,69297,Right,Near,Topspin
0112,V006,69299,69326,Left,Near,Topspin
0113,V006,69328,69359,Left,Near,Topspin
0114,V006,69361,69393,Right,Near,Topspin
0115,V006,70297,70316,Left,Near,Unsure
0116,V006,70866,70894,Right,Near,Topspin
0117,V006,70897,70933,Right,Near,Topspin
0118,V006,70935,70961,Right,Near,Topspin
0119,V006,70964,70998,Left,Near,Volley
0120,V006,71000,71025,Left,Near,Topspin
0121,V006,71026,71044,Left,Near,Volley
0122,V006,71047,71084,Left,Near,Topspin
0123,V006,71087,71112,Left,Near,Volley
0124,V006,75257,75281,Right,Far,Topspin
0125,V006,75858,75879,Left,Far,Topspin
0126,V006,75881,75927,Left,Far,Topspin
0127,V006,75928,75956,Left,Far,Topspin
0128,V006,75958,75987,Left,Far,Topspin
0129,V006,77020,77050,Left,Far,Topspin
0130,V006,77053,77088,Left,Far,Topspin
0131,V006,77786,77812,Right,Far,Topspin
0132,V006,79724,79743,Left,Near,Topspin
0133,V006,80443,80464,Right,Near,Topspin
0134,V006,80466,80493,Left,Near,Topspin
0135,V006,80497,80522,Right,Near,Slice
0136,V006,81167,81185,Right,Near,Topspin
0137,V006,81188,81209,Left,Near,Unsure
0138,V006,81845,81864,Right,Near,Topspin
0139,V006,81867,81891,Right,Near,Topspin
0140,V006,82623,82641,Left,Near,Topspin
0141,V006,83006,83035,Right,Near,Topspin
0142,V006,84148,84167,Left,Near,Topspin
0143,V006,84696,84713,Right,Near,Topspin
0144,V006,84715,84747,Left,Near,Topspin
0145,V006,84750,84779,Left,Near,Topspin
0146,V006,85698,85719,Right,Near,Topspin
0147,V006,85723,85759,Left,Near,Topspin
0148,V006,86525,86543,Right,Near,Unsure
0149,V006,86546,86589,Right,Near,Topspin
0150,V006,86592,86622,Left,Near,Topspin
0151,V006,86623,86664,Right,Near,Topspin
0152,V006,89569,89590,Right,Far,Topspin
0153,V006,89592,89620,Right,Far,Unsure
0154,V006,91517,91545,Right,Far,Topspin
0155,V006,92160,92180,Right,Far,Topspin
0156,V006,92184,92219,Right,Far,Topspin
0157,V006,92221,92244,Left,Far,Topspin
0158,V006,92247,92282,Left,Far,Topspin
0159,V006,92285,92319,Right,Far,Topspin
0160,V006,92323,92357,Left,Far,Topspin
0161,V006,93217,93233,Left,Far,Topspin
0162,V006,93235,93263,Right,Far,Topspin
0163,V006,93264,93293,Left,Far,Topspin
0164,V006,93295,93322,Left,Far,Topspin
0165,V006,93326,93351,Right,Far,Topspin
0166,V006,93353,93387,Left,Far,Topspin
0167,V006,93391,93422,Left,Far,Topspin
0168,V006,94177,94193,Left,Far,Topspin
0169,V006,95337,95355,Right,Far,Topspin
0170,V006,95358,95384,Right,Far,Topspin
0171,V006,96396,96414,Right,Far,Topspin
0172,V006,97316,97335,Left,Far,Topspin
0173,V006,97339,97368,Left,Far,Topspin
0174,V006,97371,97399,Right,Far,Topspin
0175,V006,98199,98218,Left,Far,Flat
0176,V006,98223,98248,Right,Far,Slice
0177,V006,98256,98301,Right,Far,Topspin
0178,V006,99299,99319,Right,Far,Topspin
0179,V006,99322,99342,Left,Far,Topspin
0180,V006,100428,100454,Right,Far,Topspin
0181,V006,101053,101071,Right,Far,Topspin
0182,V006,101073,101102,Right,Far,Topspin
0183,V006,102106,102130,Right,Near,Topspin
0184,V006,102504,102524,Left,Far,Unsure
0185,V006,102528,102563,Left,Far,Topspin
0186,V006,103433,103451,Right,Far,Topspin
0187,V006,103454,103476,Left,Far,Topspin
0188,V006,104218,104235,Left,Far,Flat
0189,V006,104237,104265,Right,Far,Topspin
0190,V006,105204,105226,Left,Far,Topspin
0191,V006,105229,105254,Right,Far,Topspin
0192,V006,105258,105292,Right,Far,Topspin
0194,V006,105978,106000,Left,Far,Topspin
0195,V006,109149,109169,Left,Near,Topspin
0196,V006,111009,111028,Left,Near,Topspin
0197,V006,111030,111056,Right,Near,Unsure
0198,V006,111062,111104,Right,Near,Slice
0199,V006,111105,111134,Right,Near,Topspin
0200,V006,112304,112324,Right,Near,Topspin
0201,V006,112980,112999,Right,Near,Topspin
0202,V006,113005,113028,Left,Near,Topspin
0203,V006,113033,113064,Left,Near,Topspin
0204,V006,113069,113095,Left,Near,Unsure
0205,V006,113115,113165,Right,Near,Smash
0206,V006,114548,114569,Left,Near,Topspin
0207,V006,114576,114601,Right,Near,Topspin
0208,V006,114605,114631,Left,Near,Unsure
0209,V006,114638,114667,Right,Near,Topspin
0210,V006,114671,114697,Right,Near,Topspin
0211,V006,115879,115905,Left,Near,Topspin
0212,V006,116886,116905,Right,Near,Topspin
0213,V006,116908,116934,Right,Near,Topspin
0214,V006,116938,116965,Left,Near,Topspin
0215,V006,116968,116999,Right,Near,Topspin
0216,V006,117005,117035,Left,Near,Topspin
0217,V006,117040,117068,Right,Near,Topspin
0218,V006,117071,117099,Right,Near,Topspin
0219,V006,117102,117130,Right,Near,Topspin
0220,V006,117133,117162,Left,Near,Topspin
0221,V006,117170,117193,Left,Near,Topspin
0001,V010,13960,13985,Left,Far,Flat
0002,V010,15783,15805,Right,Near,Topspin
0003,V010,16336,16359,Left,Near,Unsure
0004,V010,16365,16425,Left,Near,Topspin
0005,V010,16428,16458,Right,Near,Topspin
0006,V010,16460,16485,Left,Near,Topspin
0007,V010,16487,16518,Right,Near,Topspin
0008,V010,16520,16548,Right,Near,Topspin
0009,V010,16550,16582,Left,Near,Topspin
0010,V010,16584,16610,Right,Near,Topspin
0011,V010,16612,16644,Right,Near,Topspin
0012,V010,16646,16676,Left,Near,Topspin
0013,V010,16678,16720,Right,Near,Topspin
0014,V010,17747,17765,Left,Near,Topspin
0015,V010,17767,17794,Left,Near,Topspin
0016,V010,17796,17827,Right,Near,Topspin
0017,V010,17829,17855,Right,Near,Topspin
0018,V010,17857,17890,Right,Near,Topspin
0019,V010,19435,19456,Right,Near,Topspin
0020,V010,19458,19490,Left,Near,Topspin
0021,V010,19492,19522,Right,Near,Topspin
0022,V010,19524,19551,Left,Near,Topspin
0023,V010,20371,20388,Left,Near,Topspin
0024,V010,20391,20429,Right,Near,Slice
0025,V010,20431,20468,Left,Near,Slice
0026,V010,20975,20996,Left,Far,Slice
0027,V010,20998,21026,Right,Far,Slice
0028,V010,21393,21413,Left,Near,Topspin
0029,V010,21414,21446,Right,Near,Topspin
0030,V010,21448,21481,Right,Near,Topspin
0031,V010,21483,21519,Left,Near,Topspin
0032,V010,22184,22205,Left,Near,Slice
0033,V010,22686,22701,Right,Near,Topspin
0034,V010,22702,22733,Left,Near,Topspin
0035,V010,22735,22763,Right,Near,Topspin
0036,V010,23448,23473,Left,Near,Slice
0037,V010,26001,26023,Right,Far,Topspin
0038,V010,26343,26363,Left,Far,Topspin
0039,V010,26950,26970,Left,Far,Topspin
0040,V010,27455,27477,Left,Far,Topspin
0041,V010,27480,27518,Right,Far,Slice
0042,V010,27520,27551,Right,Far,Topspin
0043,V010,28128,28147,Right,Far,Topspin
0044,V010,28149,28177,Left,Far,Topspin
0045,V010,28179,28207,Right,Far,Topspin
0046,V010,28209,28245,Left,Far,Topspin
0047,V010,28247,28276,Right,Far,Topspin
0048,V010,28866,28888,Right,Far,Topspin
0049,V010,28891,28940,Left,Far,Slice
0050,V010,28943,28972,Left,Far,Topspin
0051,V010,29666,29686,Right,Far,Topspin
0052,V010,29689,29722,Right,Far,Topspin
0053,V010,29724,29753,Left,Far,Topspin
0054,V010,29755,29781,Left,Far,Topspin
0055,V010,30547,30570,Left,Far,Unsure
0056,V010,31207,31230,Right,Far,Topspin
0057,V010,31233,31266,Left,Far,Topspin
0058,V010,31790,31811,Left,Far,Topspin
0059,V010,31813,31845,Left,Far,Topspin
0060,V010,32655,32675,Right,Far,Topspin
0061,V010,32677,32707,Right,Far,Topspin
0062,V010,32716,32746,Right,Far,Topspin
0063,V010,32748,32774,Left,Far,Topspin
0064,V010,32778,32812,Left,Far,Topspin
0065,V010,32816,32851,Right,Far,Topspin
0066,V010,32853,32883,Right,Far,Topspin
0067,V010,32885,32915,Left,Far,Topspin
0068,V010,32918,32947,Left,Far,Topspin
0069,V010,32950,32978,Right,Far,Topspin
0070,V010,32981,33030,Left,Far,Slice
0071,V010,33032,33080,Right,Far,Topspin
0072,V010,33082,33099,Right,Far,Topspin
0073,V010,33100,33123,Right,Far,Flat
0074,V010,33919,33945,Left,Far,Topspin
0075,V010,33947,33986,Right,Far,Topspin
0076,V010,38420,38440,Right,Far,Topspin
0077,V010,38733,38751,Right,Near,Topspin
0078,V010,39316,39340,Right,Near,Topspin
0079,V010,39342,39379,Right,Near,Topspin
0080,V010,39381,39410,Left,Near,Topspin
0081,V010,39411,39439,Right,Near,Topspin
0082,V010,40023,40041,Left,Near,Topspin
0083,V010,40702,40723,Right,Far,Topspin
0084,V010,40726,40762,Left,Far,Slice
0085,V010,41133,41157,Right,Near,Topspin
0086,V010,41846,41865,Right,Near,Topspin
0087,V010,41868,41894,Left,Near,Topspin
0088,V010,41896,41924,Right,Near,Topspin
0089,V010,41926,41953,Left,Near,Topspin
0090,V010,41955,41987,Right,Near,Topspin
0091,V010,41989,42017,Left,Near,Topspin
0092,V010,42019,42055,Right,Near,Slice
0093,V010,42068,42104,Right,Near,Topspin
0094,V010,42894,42919,Right,Near,Topspin
0095,V010,42921,42947,Right,Near,Topspin
0096,V010,42948,42976,Left,Near,Topspin
0097,V010,42978,43006,Right,Near,Topspin
0098,V010,43007,43041,Right,Near,Topspin
0099,V010,43712,43732,Right,Far,Topspin
0100,V010,44049,44067,Right,Near,Topspin
0101,V010,44069,44095,Left,Near,Topspin
0102,V010,44097,44125,Left,Near,Topspin
0103,V010,44128,44155,Right,Near,Topspin
0104,V010,44157,44191,Right,Near,Topspin
0105,V010,44193,44223,Right,Near,Slice
0106,V010,45646,45668,Right,Near,Topspin
0107,V010,45670,45699,Left,Near,Topspin
0108,V010,45701,45739,Right,Near,Slice
0109,V010,45741,45771,Right,Near,Topspin
0110,V010,46805,46826,Right,Near,Topspin
0111,V010,46829,46856,Right,Near,Topspin
0112,V010,46859,46886,Right,Near,Topspin
0113,V010,46888,46914,Right,Near,Topspin
0114,V010,46916,46944,Left,Near,Topspin
0115,V010,46946,46968,Right,Near,Topspin
0116,V010,46971,47010,Right,Near,Topspin
0117,V010,47012,47038,Left,Near,Topspin
0118,V010,47040,47071,Left,Near,Topspin
0119,V010,47073,47108,Right,Near,Topspin
0120,V010,47110,47145,Right,Near,Topspin
0121,V010,47147,47177,Left,Near,Topspin
0122,V010,49341,49362,Right,Near,Unsure
0123,V010,50705,50725,Left,Near,Topspin
0124,V010,50728,50757,Right,Near,Topspin
0125,V010,51818,51837,Right,Near,Topspin
0126,V010,56279,56301,Left,Far,Unsure
0127,V010,56766,56786,Right,Far,Topspin
0128,V010,56787,56822,Left,Far,Topspin
0129,V010,57328,57347,Left,Far,Topspin
0130,V010,57349,57384,Left,Far,Topspin
0131,V010,57386,57412,Right,Far,Topspin
0132,V010,57415,57466,Right,Far,Unsure
0133,V010,57470,57511,Right,Far,Smash
0134,V010,58130,58150,Right,Far,Topspin
0135,V010,58152,58181,Left,Far,Topspin
0136,V010,58183,58210,Left,Far,Topspin
0137,V010,58212,58237,Right,Far,Topspin
0138,V010,58239,58266,Left,Far,Topspin
0139,V010,58268,58302,Left,Far,Slice
0140,V010,58304,58336,Right,Far,Topspin
0141,V010,59041,59061,Right,Far,Topspin
0142,V010,59063,59092,Right,Far,Topspin
0143,V010,59094,59131,Left,Far,Topspin
0144,V010,59136,59169,Left,Far,Unsure
0145,V010,59947,59972,Right,Far,Slice
0146,V010,60269,60290,Left,Far,Topspin
0147,V010,61793,61818,Left,Near,Slice
0148,V010,61824,61875,Left,Near,Topspin
0149,V010,61876,61900,Right,Near,Unsure
0150,V010,62395,62414,Right,Near,Topspin
0151,V010,62416,62447,Left,Near,Topspin
0152,V010,62449,62478,Right,Near,Topspin
0153,V010,62480,62512,Right,Near,Topspin
0154,V010,63366,63386,Right,Near,Topspin
0155,V010,63928,63946,Right,Near,Topspin
0156,V010,63948,63979,Left,Near,Topspin
0157,V010,64520,64544,Left,Near,Topspin
0158,V010,65777,65802,Right,Near,Topspin
0159,V010,66758,66784,Right,Near,Topspin
0160,V010,67426,67447,Right,Near,Topspin
0161,V010,67880,67902,Left,Near,Topspin
0162,V010,67904,67924,Right,Near,Topspin
0163,V010,69016,69037,Left,Near,Topspin
0164,V010,69039,69068,Left,Near,Topspin
0165,V010,69069,69105,Left,Near,Topspin
0166,V010,69106,69134,Left,Near,Topspin
0167,V010,69136,69171,Right,Near,Topspin
0168,V010,72180,72200,Right,Far,Unsure
0169,V010,73197,73224,Right,Far,Topspin
0170,V010,73226,73258,Left,Far,Slice
0171,V010,73261,73297,Left,Far,Topspin
0172,V010,73966,73984,Right,Far,Topspin
0173,V010,73987,74014,Left,Far,Topspin
0174,V010,74016,74057,Left,Far,Topspin
0175,V010,74059,74087,Left,Far,Topspin
0176,V010,74090,74123,Right,Far,Topspin
0177,V010,74125,74154,Right,Far,Topspin
0178,V010,74854,74877,Right,Far,Topspin
0179,V010,74879,74916,Right,Far,Topspin
0180,V010,76506,76527,Right,Far,Topspin
0181,V010,76530,76562,Left,Far,Topspin
0182,V010,76937,76963,Left,Far,Slice
0183,V010,76966,77013,Left,Far,Topspin
0184,V010,77015,77042,Left,Far,Topspin
0185,V010,77044,77075,Left,Far,Topspin
0186,V010,77076,77105,Left,Far,Topspin
0187,V010,77107,77147,Right,Far,Topspin
0188,V010,77150,77175,Left,Far,Topspin
0189,V010,77177,77206,Left,Far,Topspin
0190,V010,77208,77237,Right,Far,Topspin
0191,V010,77239,77280,Left,Far,Topspin
0192,V010,77950,77973,Right,Far,Topspin
0193,V010,77981,78002,Left,Far,Unsure
0194,V010,78223,78244,Left,Far,Topspin
0195,V010,78245,78272,Right,Far,Topspin
0196,V010,78274,78301,Left,Far,Topspin
0197,V010,78303,78333,Left,Far,Topspin
